,Total Susceptible Count,Total Exposed Count,Total Infectious Count,Total Recovered Count
667,121.10756972111554,207.01195219123505,359.7171314741036,317.1633466135458
668,52.55378486055777,222.80876494023903,389.1314741035857,340.50597609561754
669,53.04382470119522,224.5617529880478,385.9800796812749,341.41434262948206
670,52.91235059760956,223.11155378486055,385.6613545816733,343.31474103585657
671,51.47410358565737,223.24302788844622,388.0597609561753,342.2231075697211
672,214.40637450199202,185.402390438247,322.42629482071715,282.7649402390438
673,135.5776892430279,204.76892430278883,354.50597609561754,310.14741035856576
674,606.2191235059761,95.34262948207171,163.6175298804781,139.8207171314741
675,137.52589641434264,202.51394422310756,354.6573705179283,310.3027888446215
676,192.20318725099602,191.04780876494024,330.9641434262948,290.7848605577689
677,120.40239043824701,206.99203187250995,361.41434262948206,316.19123505976097
678,306.38645418326695,163.8406374501992,284.8247011952191,249.94820717131475
679,89.38645418326693,213.5617529880478,374.804780876494,327.24701195219126
680,191.56573705179284,191.0358565737052,331.77290836653384,290.62549800796813
681,123.39840637450199,206.9641434262948,360.43426294820716,314.203187250996
682,218.15537848605578,185.6812749003984,320.1394422310757,281.0239043824701
683,127.81673306772909,204.70119521912352,357.8247011952191,314.6573705179283
684,76.9402390438247,218.16334661354583,377.70916334661354,332.18725099601596
685,71.34661354581674,218.72908366533864,379.7250996015936,335.199203187251
686,67.54581673306772,220.3386454183267,379.796812749004,337.3187250996016
687,261.0517928286853,174.80478087649402,302.50996015936255,266.63346613545815
688,73.80876494023904,218.74103585657372,379.0916334661355,333.3585657370518
689,83.57768924302789,217.52988047808765,373.62948207171314,330.2629482071713
690,174.02788844621514,193.16733067729083,338.41035856573706,299.39442231075697
691,233.72111553784862,179.86454183266932,314.32669322709165,277.0876494023904
692,64.94422310756973,220.95219123505976,381.50597609561754,337.59760956175296
693,214.42629482071712,186.5219123505976,322.74900398406373,281.3027888446215
694,179.42629482071712,193.3824701195219,336.2788844621514,295.9123505976096
695,188.0,191.74900398406373,333.42231075697214,291.82868525896413
696,68.15139442231076,220.41434262948206,382.1035856573705,334.33067729083666
697,69.0199203187251,219.50996015936255,380.21115537848607,336.2589641434263
698,206.41035856573706,187.56573705179284,325.45019920318725,285.57370517928285
699,53.60956175298805,222.69721115537848,388.56573705179284,340.12749003984067
700,70.23505976095618,218.24701195219123,383.0876494023904,333.43027888446215
701,61.31474103585657,221.06772908366534,383.1513944223108,339.46613545816734
702,136.54581673306774,202.96812749003985,354.0876494023904,311.398406374502
703,51.756972111553786,223.30677290836653,387.51792828685257,342.4183266932271
704,559.8486055776892,104.98804780876495,180.1195219123506,160.0438247011952
705,101.86055776892431,211.4820717131474,367.9043824701195,323.75298804780874
706,265.43027888446215,171.53386454183266,302.0916334661355,265.9442231075697
707,191.4382470119522,190.86852589641435,331.7569721115538,290.9362549800797
708,882.203187250996,27.115537848605577,49.808764940239044,45.87250996015936
709,1003.1195219123506,0.21912350597609562,0.6772908366533864,0.9840637450199203
710,66.01593625498008,219.68525896414343,383.21115537848607,336.0876494023904
711,709.3824701195219,67.41832669322709,120.79681274900399,107.40239043824701
712,657.5776892430279,80.56972111553785,141.02788844621514,125.82470119521912
713,963.1195219123506,9.151394422310757,17.05577689243028,15.673306772908367
714,60.46613545816733,221.77689243027888,385.1155378486056,337.6414342629482
715,1001.3466135458167,0.5418326693227091,1.4103585657370519,1.701195219123506
716,72.64940239043824,219.49003984063745,379.0557768924303,333.804780876494
717,69.91633466135458,219.36653386454182,381.0756972111554,334.6414342629482
718,57.19521912350598,221.62549800796813,385.55378486055776,340.62549800796813
719,65.41434262948208,219.12350597609563,383.55378486055776,336.9083665338645
720,56.61752988047809,221.9641434262948,386.12749003984067,340.29083665338646
721,59.30677290836653,221.28286852589642,384.2390438247012,340.17131474103587
722,272.1235059760956,172.5577689243028,298.0796812749004,262.2390438247012
723,75.9003984063745,217.70517928286853,379.1155378486056,332.2788844621514
724,56.39043824701195,222.10358565737053,385.0796812749004,341.42629482071715
725,52.08366533864542,223.99203187250995,387.41434262948206,341.50996015936255
726,823.2788844621514,41.05179282868526,74.01195219123505,66.65737051792829
727,72.55378486055777,218.84462151394422,378.59760956175296,335.003984063745
728,337.58964143426294,155.9203187250996,270.76892430278883,240.72111553784862
729,741.0199203187251,59.745019920318725,107.09163346613546,97.14342629482071
730,911.8645418326694,20.306772908366533,37.54581673306773,35.28286852589641
731,783.3306772908367,51.633466135458164,91.01593625498008,79.0199203187251
732,135.8605577689243,203.15537848605578,354.40637450199205,311.57768924302786
733,280.62549800796813,169.85657370517927,294.61354581673305,259.9043824701195
734,57.85657370517928,220.0756972111554,387.43027888446215,339.6374501992032
735,83.57370517928287,216.29083665338646,375.3027888446215,329.83266932270914
736,105.35059760956176,210.78486055776892,366.0717131474104,322.79282868525894
737,326.55378486055776,158.15537848605578,275.66533864541833,244.62549800796813
738,53.49003984063745,223.35458167330677,385.3187250996016,342.8366533864542
739,161.12749003984064,196.63346613545818,343.003984063745,304.2350597609562
740,69.4980079681275,220.69322709163347,379.45019920318725,335.3585657370518
741,52.43426294820717,224.26294820717132,387.8486055776892,340.45418326693226
742,46.38247011952191,225.91235059760956,388.9601593625498,343.7450199203187
743,50.92430278884462,222.5179282868526,389.8247011952191,341.73306772908364
744,66.81673306772909,220.24701195219123,382.3187250996016,335.61752988047806
745,63.91633466135458,221.18725099601593,382.61354581673305,337.2828685258964
746,115.86454183266932,209.44621513944224,362.2828685258964,317.40637450199205
747,66.93625498007968,219.25896414342628,383.56972111553785,335.2350597609562
748,61.20318725099602,221.0796812749004,384.99203187251,337.7250996015936
749,82.43824701195219,215.72111553784862,376.5816733067729,330.2589641434263
750,112.73705179282868,208.58565737051794,362.9243027888446,320.75298804780874
751,71.71713147410358,219.14342629482073,380.0398406374502,334.0996015936255
752,95.26693227091633,214.12749003984064,369.0956175298805,326.50996015936255
753,124.71713147410358,204.79282868525897,357.1434262948207,318.34661354581675
754,76.11155378486056,216.53386454183266,379.27091633466136,333.0836653386454
755,102.68924302788845,211.83665338645417,367.6573705179283,322.8167330677291
756,1000.3147410358566,0.5258964143426295,1.9641434262948207,2.195219123505976
757,969.0358565737051,7.721115537848606,14.629482071713147,13.613545816733067
758,292.1235059760956,166.33067729083666,290.6414342629482,255.90438247011951
759,998.6573705179283,1.3227091633466135,2.5617529880478087,2.458167330677291
