,Total Susceptible Count,Total Exposed Count,Total Infectious Count,Total Recovered Count
445,112.86852589641434,209.83266932270917,362.26693227091636,320.0318725099602
446,110.2988047808765,210.800796812749,362.6613545816733,321.2390438247012
447,151.6215139442231,200.10358565737053,346.8247011952191,306.45019920318725
448,76.19123505976096,217.61354581673308,378.43027888446215,332.7649402390438
449,293.19123505976097,166.800796812749,290.2589641434263,254.74900398406373
450,195.86852589641435,189.96812749003985,329.601593625498,289.56175298804783
451,254.6374501992032,175.51394422310756,305.57370517928285,269.2749003984064
452,139.50996015936255,202.89641434262947,351.1513944223108,311.44223107569724
453,466.8406374501992,128.74501992031873,218.6613545816733,190.75298804780877
454,93.96414342629483,213.50597609561754,370.14741035856576,327.38247011952194
455,232.8207171314741,182.95219123505976,313.4183266932271,275.80876494023903
456,342.1633466135458,155.6414342629482,269.203187250996,237.99203187250995
457,649.7051792828685,83.95219123505976,145.23904382470118,126.10358565737052
458,361.49800796812747,149.58964143426294,262.7250996015936,231.18725099601593
459,97.48605577689243,213.25099601593627,369.2549800796813,325.00796812749
460,289.45418326693226,167.74900398406373,290.79282868525894,257.003984063745
461,503.0119521912351,116.95219123505976,205.08764940239044,179.94820717131475
462,102.88446215139442,211.5219123505976,367.8565737051793,322.7370517928287
463,138.26693227091633,203.01195219123505,353.2948207171315,310.42629482071715
464,801.191235059761,48.18326693227092,82.8207171314741,72.80478087649402
465,199.72111553784862,188.03187250996015,328.1195219123506,289.12749003984067
466,132.35458167330677,204.87250996015936,356.38247011952194,311.39043824701196
467,151.73705179282868,200.0557768924303,349.0756972111554,304.1314741035857
468,1005.0,0.0,0.0,0.0
469,1005.0,0.0,0.0,0.0
470,1005.0,0.0,0.0,0.0
471,1005.0,0.0,0.0,0.0
472,1005.0,0.0,0.0,0.0
473,1003.9641434262949,0.03187250996015936,0.3107569721115538,0.6932270916334662
474,1005.0,0.0,0.0,0.0
475,1005.0,0.0,0.0,0.0
476,1005.0,0.0,0.0,0.0
477,1005.0,0.0,0.0,0.0
478,1005.0,0.0,0.0,0.0
479,1005.0,0.0,0.0,0.0
480,1005.0,0.0,0.0,0.0
481,1005.0,0.0,0.0,0.0
482,1003.5458167330677,0.24302788844621515,0.5577689243027888,0.6533864541832669
483,1005.0,0.0,0.0,0.0
484,1003.5179282868526,0.21115537848605578,0.549800796812749,0.7211155378486056
485,1005.0,0.0,0.0,0.0
486,1005.0,0.0,0.0,0.0
487,1005.0,0.0,0.0,0.0
488,1005.0,0.0,0.0,0.0
489,1005.0,0.0,0.0,0.0
490,1005.0,0.0,0.0,0.0
491,1005.0,0.0,0.0,0.0
492,290.2988047808765,167.28685258964143,291.47410358565736,255.9402390438247
493,267.37051792828686,173.41035856573706,301.54980079681275,262.66932270916334
494,295.31075697211156,166.71713147410358,289.41035856573706,253.5617529880478
495,277.68924302788844,171.35458167330677,295.38645418326695,260.56972111553785
496,326.8207171314741,157.5776892430279,278.6972111553785,241.90438247011951
497,129.33067729083666,204.86454183266932,357.25099601593627,313.55378486055776
498,153.37051792828686,198.44621513944224,345.75298804780874,307.43027888446215
499,122.37450199203187,208.5378486055777,358.1155378486056,315.9721115537849
500,120.50597609561753,207.30677290836653,360.2589641434263,316.9282868525896
501,113.00796812749005,208.84462151394422,363.8645418326693,319.2828685258964
502,258.36653386454185,175.81673306772907,303.6573705179283,267.1593625498008
503,119.69322709163346,207.9402390438247,360.7649402390438,316.601593625498
504,1004.7529880478088,0.035856573705179286,0.09561752988047809,0.11553784860557768
505,1005.0,0.0,0.0,0.0
506,989.3545816733068,3.860557768924303,6.179282868525896,5.605577689243028
507,148.75298804780877,200.80876494023903,348.54581673306774,306.8924302788845
508,875.4581673306773,27.605577689243027,51.52191235059761,50.41434262948207
509,883.0876494023904,27.53784860557769,49.25099601593625,45.123505976095615
510,74.52988047808765,218.77689243027888,378.73306772908364,332.9601593625498
511,87.97609561752988,214.6812749003984,374.39442231075697,327.9482071713147
512,808.2589641434263,45.57370517928287,78.66533864541833,72.5019920318725
513,140.70119521912352,202.66533864541833,351.7649402390438,309.8685258964143
514,138.87649402390437,203.0,352.9243027888446,310.199203187251
515,91.43824701195219,213.65737051792829,372.40239043824704,327.50199203187253
516,146.5776892430279,201.8605577689243,349.33466135458167,307.22709163346616
517,395.12749003984067,144.22709163346613,247.24302788844622,218.402390438247
518,160.62948207171314,198.50597609561754,342.78884462151393,303.0756972111554
519,730.0199203187251,62.81673306772908,111.33466135458167,100.82868525896414
520,233.79282868525897,180.67729083665338,314.2151394422311,276.31474103585657
521,373.3227091633466,147.56573705179284,258.7450199203187,225.36653386454182
522,1003.5418326693227,0.12350597609561753,0.50199203187251,0.8326693227091634
523,1005.0,0.0,0.0,0.0
524,992.8884462151394,2.235059760956175,4.605577689243028,5.270916334661354
525,1005.0,0.0,0.0,0.0
526,1004.207171314741,0.0,0.21912350597609562,0.5737051792828686
527,1005.0,0.0,0.0,0.0
528,795.2988047808765,48.63745019920319,84.60557768924303,76.45816733067728
529,1005.0,0.0,0.0,0.0
530,795.8605577689243,47.75298804780876,85.02390438247012,76.36254980079681
531,365.52988047808765,151.02788844621514,261.0717131474104,227.37051792828686
532,792.6772908366534,49.97609561752988,86.83266932270917,75.51394422310757
533,775.9003984063745,54.243027888446214,92.41832669322709,82.43824701195219
534,392.50199203187253,143.8207171314741,249.199203187251,219.4780876494024
535,1005.0,0.0,0.0,0.0
536,1005.0,0.0,0.0,0.0
537,1005.0,0.0,0.0,0.0
538,1005.0,0.0,0.0,0.0
539,1005.0,0.0,0.0,0.0
540,761.6414342629482,55.50996015936255,98.86852589641434,88.9800796812749
541,1004.808764940239,0.0,0.043824701195219126,0.14741035856573706
542,732.3386454183267,63.721115537848604,109.88446215139442,99.05577689243027
543,640.9760956175298,86.70517928286853,147.75298804780877,129.56573705179284
544,911.0996015936255,21.358565737051794,37.49402390438247,35.04780876494024
545,665.609561752988,78.32270916334662,137.21115537848607,123.85657370517929
546,456.51394422310756,129.0239043824701,224.398406374502,195.06374501992033
547,973.9362549800796,5.091633466135458,11.868525896414342,14.103585657370518
548,1004.816733067729,0.0,0.027888446215139442,0.1553784860557769
549,965.5099601593625,8.96414342629482,15.657370517928287,14.868525896414342
550,967.203187250996,7.673306772908367,15.055776892430279,15.06772908366534
